Time,altitude via coords,altitude via ecc ano,altitude via true ano
606,6792033.012082,6798985.355286,6798985.355286
607,6792030.310992,6798988.056376,6798988.056376
608,6792027.614317,6798990.753050,6798990.753050
609,6792024.922061,6798993.445306,6798993.445306
610,6792022.234228,6798996.133140,6798996.133140
611,6792019.550820,6798998.816547,6798998.816547
612,6792016.871841,6799001.495526,6799001.495526
613,6792014.197295,6799004.170072,6799004.170072
614,6792011.527185,6799006.840183,6799006.840183
615,6792008.861513,6799009.505854,6799009.505854
616,6792006.200285,6799012.167083,6799012.167083
617,6792003.543502,6799014.823866,6799014.823866
618,6792000.891168,6799017.476199,6799017.476199
619,6791998.243288,6799020.124080,6799020.124080
620,6791995.599863,6799022.767505,6799022.767505
621,6791992.960897,6799025.406470,6799025.406470
622,6791990.326395,6799028.040973,6799028.040973
623,6791987.696358,6799030.671009,6799030.671009
624,6791985.070791,6799033.296577,6799033.296577
625,6791982.449696,6799035.917671,6799035.917671
626,6791979.833078,6799038.534290,6799038.534290
627,6791977.220939,6799041.146429,6799041.146429
628,6791974.613282,6799043.754085,6799043.754085
629,6791972.010112,6799046.357256,6799046.357256
630,6791969.411430,6799048.955937,6799048.955937
631,6791966.817242,6799051.550126,6799051.550126
632,6791964.227549,6799054.139819,6799054.139819
633,6791961.642355,6799056.725013,6799056.725013
634,6791959.061663,6799059.305704,6799059.305704
635,6791956.485478,6799061.881890,6799061.881890
636,6791953.913801,6799064.453567,6799064.453567
637,6791951.346636,6799067.020732,6799067.020732
638,6791948.783986,6799069.583381,6799069.583381
639,6791946.225856,6799072.141512,6799072.141512
640,6791943.672247,6799074.695121,6799074.695121
641,6791941.123163,6799077.244204,6799077.244204
642,6791938.578608,6799079.788760,6799079.788760
643,6791936.038191,6799082.329176,6799082.329176
644,6791933.502704,6799084.864664,6799084.864664
645,6791930.971754,6799087.395614,6799087.395614
646,6791928.445345,6799089.922022,6799089.922022
647,6791925.923481,6799092.443886,6799092.443886
648,6791923.406164,6799094.961203,6799094.961203
649,6791920.893399,6799097.473969,6799097.473969
650,6791918.385187,6799099.982181,6799099.982181
651,6791915.881532,6799102.485835,6799102.485835
652,6791913.382438,6799104.984930,6799104.984930
653,6791910.887907,6799107.479461,6799107.479461
654,6791908.397942,6799109.969425,6799109.969425
655,6791905.912548,6799112.454820,6799112.454820
656,6791903.431726,6799114.935641,6799114.935641
657,6791900.955481,6799117.411887,6799117.411887
658,6791898.483815,6799119.883553,6799119.883553
659,6791896.016731,6799122.350637,6799122.350637
660,6791893.554232,6799124.813135,6799124.813135
661,6791891.096323,6799127.271045,6799127.271045
662,6791888.643004,6799129.724363,6799129.724363
663,6791886.194281,6799132.173086,6799132.173086
664,6791883.750156,6799134.617212,6799134.617212
665,6791881.310631,6799137.056736,6799137.056736
666,6791878.875711,6799139.491657,6799139.491657
667,6791876.445398,6799141.921970,6799141.921970
668,6791874.019695,6799144.347673,6799144.347673
669,6791871.598605,6799146.768762,6799146.768762
670,6791869.182132,6799149.185236,6799149.185236
671,6791866.770278,6799151.597089,6799151.597089
672,6791864.363047,6799154.004321,6799154.004321
673,6791861.960441,6799156.406926,6799156.406926
674,6791859.562464,6799158.804904,6799158.804904
675,6791857.169118,6799161.198249,6799161.198249
676,6791854.780407,6799163.586960,6799163.586960
677,6791852.396334,6799165.971033,6799165.971033
678,6791850.016902,6799168.350466,6799168.350466
679,6791847.642113,6799170.725254,6799170.725254
680,6791845.271971,6799173.095397,6799173.095397
681,6791842.906479,6799175.460889,6799175.460889
682,6791840.545639,6799177.821729,6799177.821729
683,6791838.189455,6799180.177912,6799180.177912
684,6791835.837930,6799182.529438,6799182.529438
685,6791833.491066,6799184.876301,6799184.876301
686,6791831.148867,6799187.218500,6799187.218500
687,6791828.811336,6799189.556032,6799189.556032
688,6791826.478475,6799191.888892,6799191.888892
689,6791824.150288,6799194.217080,6799194.217080
690,6791821.826777,6799196.540591,6799196.540591
691,6791819.507945,6799198.859422,6799198.859422
692,6791817.193796,6799201.173571,6799201.173571
693,6791814.884333,6799203.483035,6799203.483035
694,6791812.579557,6799205.787811,6799205.787811
695,6791810.279472,6799208.087895,6799208.087895
696,6791807.984082,6799210.383286,6799210.383286
697,6791805.693388,6799212.673979,6799212.673979
698,6791803.407394,6799214.959973,6799214.959973
699,6791801.126103,6799217.241264,6799217.241264
700,6791798.849518,6799219.517849,6799219.517849
701,6791796.577641,6799221.789726,6799221.789726
702,6791794.310476,6799224.056892,6799224.056892
703,6791792.048024,6799226.319343,6799226.319343
704,6791789.790290,6799228.577078,6799228.577078
705,6791787.537276,6799230.830092,6799230.830092
706,6791785.288984,6799233.078383,6799233.078383
707,6791783.045418,6799235.321949,6799235.321949
708,6791780.806581,6799237.560786,6799237.560786
709,6791778.572475,6799239.794892,6799239.794892
710,6791776.343103,6799242.024264,6799242.024264
711,6791774.118469,6799244.248899,6799244.248899
712,6791771.898574,6799246.468794,6799246.468794
713,6791769.683421,6799248.683946,6799248.683946
714,6791767.473014,6799250.894353,6799250.894353
715,6791765.267355,6799253.100012,6799253.100012
716,6791763.066448,6799255.300920,6799255.300920
717,6791760.870294,6799257.497074,6799257.497074
718,6791758.678896,6799259.688471,6799259.688471
719,6791756.492258,6799261.875109,6799261.875109
720,6791754.310382,6799264.056985,6799264.056985
721,6791752.133271,6799266.234096,6799266.234096
722,6791749.960928,6799268.406440,6799268.406440
723,6791747.793355,6799270.574013,6799270.574013
724,6791745.630555,6799272.736813,6799272.736813
725,6791743.472531,6799274.894837,6799274.894837
726,6791741.319285,6799277.048082,6799277.048082
727,6791739.170821,6799279.196546,6799279.196546
728,6791737.027141,6799281.340226,6799281.340226
729,6791734.888248,6799283.479120,6799283.479120
730,6791732.754144,6799285.613224,6799285.613224
731,6791730.624832,6799287.742535,6799287.742535
732,6791728.500315,6799289.867052,6799289.867052
733,6791726.380596,6799291.986771,6799291.986771
734,6791724.265677,6799294.101690,6799294.101690
735,6791722.155561,6799296.211806,6799296.211806
736,6791720.050250,6799298.317117,6799298.317117
737,6791717.949748,6799300.417619,6799300.417619
738,6791715.854057,6799302.513311,6799302.513311
739,6791713.763179,6799304.604188,6799304.604188
740,6791711.677117,6799306.690250,6799306.690250
741,6791709.595875,6799308.771493,6799308.771493
742,6791707.519453,6799310.847914,6799310.847914
743,6791705.447856,6799312.919511,6799312.919511
744,6791703.381086,6799314.986282,6799314.986282
745,6791701.319145,6799317.048223,6799317.048223
746,6791699.262036,6799319.105332,6799319.105332
747,6791697.209761,6799321.157606,6799321.157606
748,6791695.162324,6799323.205044,6799323.205044
749,6791693.119726,6799325.247641,6799325.247641
750,6791691.081971,6799327.285397,6799327.285397
751,6791689.049061,6799329.318307,6799329.318307
752,6791687.020998,6799331.346370,6799331.346370
753,6791684.997785,6799333.369582,6799333.369582
754,6791682.979425,6799335.387943,6799335.387943
755,6791680.965920,6799337.401448,6799337.401448
756,6791678.957273,6799339.410095,6799339.410095
757,6791676.953486,6799341.413882,6799341.413882
758,6791674.954561,6799343.412806,6799343.412806
759,6791672.960503,6799345.406865,6799345.406865
760,6791670.971312,6799347.396056,6799347.396056
761,6791668.986991,6799349.380376,6799349.380376
762,6791667.007543,6799351.359824,6799351.359824
763,6791665.032971,6799353.334396,6799353.334396
764,6791663.063277,6799355.304091,6799355.304091
765,6791661.098463,6799357.268905,6799357.268905
766,6791659.138532,6799359.228836,6799359.228836
767,6791657.183486,6799361.183882,6799361.183882
768,6791655.233328,6799363.134040,6799363.134040
769,6791653.288060,6799365.079307,6799365.079307
770,6791651.347685,6799367.019682,6799367.019682
771,6791649.412206,6799368.955162,6799368.955162
772,6791647.481624,6799370.885744,6799370.885744
773,6791645.555942,6799372.811426,6799372.811426
774,6791643.635163,6799374.732205,6799374.732205
775,6791641.719288,6799376.648079,6799376.648079
776,6791639.808321,6799378.559046,6799378.559046
777,6791637.902264,6799380.465103,6799380.465103
778,6791636.001120,6799382.366248,6799382.366248
779,6791634.104889,6799384.262478,6799384.262478
780,6791632.213576,6799386.153791,6799386.153791
781,6791630.327183,6799388.040185,6799388.040185
782,6791628.445711,6799389.921657,6799389.921657
783,6791626.569163,6799391.798204,6799391.798204
784,6791624.697542,6799393.669826,6799393.669826
785,6791622.830850,6799395.536518,6799395.536518
786,6791620.969089,6799397.398278,6799397.398278
787,6791619.112262,6799399.255106,6799399.255106
788,6791617.260371,6799401.106997,6799401.106997
789,6791615.413418,6799402.953949,6799402.953949
790,6791613.571406,6799404.795961,6799404.795961
791,6791611.734337,6799406.633030,6799406.633030
792,6791609.902214,6799408.465154,6799408.465154
793,6791608.075038,6799410.292330,6799410.292330
794,6791606.252812,6799412.114556,6799412.114556
795,6791604.435538,6799413.931829,6799413.931829
796,6791602.623219,6799415.744148,6799415.744148
797,6791600.815857,6799417.551510,6799417.551510
798,6791599.013454,6799419.353913,6799419.353913
799,6791597.216013,6799421.151355,6799421.151355
800,6791595.423535,6799422.943832,6799422.943832
801,6791593.636023,6799424.731344,6799424.731344
802,6791591.853480,6799426.513887,6799426.513887
803,6791590.075907,6799428.291460,6799428.291460
804,6791588.303307,6799430.064060,6799430.064060
805,6791586.535682,6799431.831685,6799431.831685
806,6791584.773034,6799433.594333,6799433.594333
807,6791583.015366,6799435.352001,6799435.352001
808,6791581.262679,6799437.104688,6799437.104688
809,6791579.514977,6799438.852391,6799438.852391
810,6791577.772260,6799440.595107,6799440.595107
811,6791576.034532,6799442.332835,6799442.332835
812,6791574.301795,6799444.065573,6799444.065573
813,6791572.574050,6799445.793318,6799445.793318
814,6791570.851300,6799447.516068,6799447.516068
815,6791569.133547,6799449.233820,6799449.233820
816,6791567.420794,6799450.946574,6799450.946574
817,6791565.713042,6799452.654326,6799452.654326
818,6791564.010293,6799454.357074,6799454.357074
819,6791562.312550,6799456.054817,6799456.054817
820,6791560.619816,6799457.747552,6799457.747552
821,6791558.932091,6799459.435276,6799459.435276
822,6791557.249379,6799461.117989,6799461.117989
823,6791555.571681,6799462.795687,6799462.795687
824,6791553.898999,6799464.468369,6799464.468369
825,6791552.231336,6799466.136032,6799466.136032
826,6791550.568694,6799467.798674,6799467.798674
827,6791548.911074,6799469.456294,6799469.456294
828,6791547.258479,6799471.108888,6799471.108888
829,6791545.610911,6799472.756456,6799472.756456
830,6791543.968373,6799474.398995,6799474.398995
831,6791542.330865,6799476.036502,6799476.036502
832,6791540.698391,6799477.668976,6799477.668976
833,6791539.070952,6799479.296415,6799479.296415
834,6791537.448550,6799480.918817,6799480.918817
835,6791535.831188,6799482.536179,6799482.536179
836,6791534.218867,6799484.148500,6799484.148500
837,6791532.611590,6799485.755778,6799485.755778
838,6791531.009358,6799487.358009,6799487.358009
839,6791529.412174,6799488.955194,6799488.955194
840,6791527.820039,6799490.547328,6799490.547328
841,6791526.232956,6799492.134412,6799492.134412
842,6791524.650926,6799493.716441,6799493.716441
843,6791523.073952,6799495.293415,6799495.293415
844,6791521.502036,6799496.865331,6799496.865331
845,6791519.935179,6799498.432188,6799498.432188
846,6791518.373384,6799499.993983,6799499.993983
847,6791516.816652,6799501.550715,6799501.550715
848,6791515.264986,6799503.102381,6799503.102381
849,6791513.718388,6799504.648980,6799504.648980
850,6791512.176858,6799506.190509,6799506.190509
851,6791510.640401,6799507.726967,6799507.726967
852,6791509.109016,6799509.258351,6799509.258351
853,6791507.582707,6799510.784661,6799510.784661
854,6791506.061475,6799512.305893,6799512.305893
855,6791504.545322,6799513.822046,6799513.822046
856,6791503.034250,6799515.333118,6799515.333118
857,6791501.528261,6799516.839107,6799516.839107
858,6791500.027357,6799518.340011,6799518.340011
859,6791498.531539,6799519.835828,6799519.835828
860,6791497.040811,6799521.326557,6799521.326557
861,6791495.555173,6799522.812195,6799522.812195
862,6791494.074627,6799524.292740,6799524.292740
863,6791492.599176,6799525.768192,6799525.768192
864,6791491.128820,6799527.238547,6799527.238547
865,6791489.663563,6799528.703804,6799528.703804
866,6791488.203406,6799530.163962,6799530.163962
867,6791486.748350,6799531.619017,6799531.619017
868,6791485.298398,6799533.068969,6799533.068969
869,6791483.853552,6799534.513816,6799534.513816
870,6791482.413812,6799535.953555,6799535.953555
871,6791480.979182,6799537.388186,6799537.388186
872,6791479.549662,6799538.817705,6799538.817705
873,6791478.125256,6799540.242112,6799540.242112
874,6791476.705963,6799541.661404,6799541.661404
875,6791475.291787,6799543.075580,6799543.075580
876,6791473.882729,6799544.484638,6799544.484638
877,6791472.478791,6799545.888576,6799545.888576
878,6791471.079975,6799547.287393,6799547.287393
879,6791469.686282,6799548.681086,6799548.681086
880,6791468.297714,6799550.069654,6799550.069654
881,6791466.914273,6799551.453095,6799551.453095
882,6791465.535960,6799552.831407,6799552.831407
883,6791464.162778,6799554.204589,6799554.204589
884,6791462.794729,6799555.572639,6799555.572639
885,6791461.431813,6799556.935555,6799556.935555
886,6791460.074033,6799558.293335,6799558.293335
887,6791458.721390,6799559.645978,6799559.645978
888,6791457.373886,6799560.993482,6799560.993482
889,6791456.031523,6799562.335845,6799562.335845
890,6791454.694302,6799563.673066,6799563.673066
891,6791453.362225,6799565.005142,6799565.005142
892,6791452.035295,6799566.332073,6799566.332073
893,6791450.713511,6799567.653856,6799567.653856
894,6791449.396877,6799568.970490,6799568.970490
895,6791448.085394,6799570.281973,6799570.281973
896,6791446.779063,6799571.588304,6799571.588304
897,6791445.477887,6799572.889481,6799572.889481
898,6791444.181866,6799574.185501,6799574.185501
899,6791442.891003,6799575.476365,6799575.476365
900,6791441.605299,6799576.762069,6799576.762069
901,6791440.324755,6799578.042612,6799578.042612
902,6791439.049374,6799579.317993,6799579.317993
903,6791437.779157,6799580.588211,6799580.588211
904,6791436.514105,6799581.853262,6799581.853262
905,6791435.254220,6799583.113147,6799583.113147
906,6791433.999505,6799584.367863,6799584.367863
907,6791432.749959,6799585.617408,6799585.617408
908,6791431.505586,6799586.861782,6799586.861782
909,6791430.266386,6799588.100982,6799588.100982
910,6791429.032361,6799589.335007,6799589.335007
911,6791427.803512,6799590.563855,6799590.563855
912,6791426.579842,6799591.787526,6799591.787526
913,6791425.361351,6799593.006016,6799593.006016
914,6791424.148042,6799594.219325,6799594.219325
915,6791422.939916,6799595.427452,6799595.427452
916,6791421.736974,6799596.630394,6799596.630394
917,6791420.539217,6799597.828150,6799597.828150
918,6791419.346648,6799599.020719,6799599.020719
919,6791418.159268,6799600.208099,6799600.208099
